ID,read,Genome,symbiodinium_species,#Reads_processed,#Unmapped,%Unmapped,#One_hit_one_genome,%One_hit_one_genome,#Multiple_hits_one_genome,%Multiple_hits_one_genome,#One_hit_multiple_genomes,%One_hit_multiple_genomes,Multiple_hits_multiple_genomes,%Multiple_hits_multiple_genomes
baum_apalm56_SRR7236010,r1,Contamnts_Adaptrs,NA,9913331,9913317,100,0,0,0,0,2,0,12,0
baum_apalm56_SRR7236010,r1,Vectors,NA,9913331,9910718,99.98,7,0,0,0,221,0,2385,0.02
baum_apalm56_SRR7236010,r1,Bacteria_24k,NA,9913331,9870264,99.56,441,0,650,0.01,3808,0.04,38168,0.39
baum_apalm56_SRR7236010,r1,Protists_1k,NA,9913331,9441955,95.24,7623,0.08,8040,0.08,143275,1.45,312438,3.15
baum_apalm56_SRR7236010,r1,Viruses,NA,9913331,9875069,99.62,49,0,16,0,4444,0.04,33753,0.34
baum_apalm56_SRR7236010,r1,Fungi_RefSeq_release,NA,9913331,9841448,99.28,1485,0.01,338,0,9771,0.1,60289,0.61
baum_apalm56_SRR7236010,r1,Bird,NA,9913331,9862496,99.49,394,0,47,0,7591,0.08,42803,0.43
baum_apalm56_SRR7236010,r1,Plant,NA,9913331,9869717,99.56,200,0,27,0,4520,0.05,38867,0.39
baum_apalm56_SRR7236010,r1,Symbiodinium,NA,9913331,9476015,95.59,35,0,0,0,144908,1.46,292373,2.95
baum_apalm56_SRR7236010,r1,GCA_001939145.1,Symbiodinium microadriaticum,9913331,9773184,98.59,31,0,5,0,44960,0.45,95151,0.96
baum_apalm56_SRR7236010,r1,GCA_003297005.1,Symbiodinium sp. clade A Y106,9913331,9501645,95.85,70,0,1,0,233906,2.36,177709,1.79
baum_apalm56_SRR7236010,r1,GCA_003297045.1,Symbiodinium sp. clade C Y103,9913331,9853018,99.4,53,0,3,0,7409,0.07,52848,0.53
baum_apalm56_SRR7236010,r1,GCA_009767595.1,Symbiodinium kawagutii,9913331,9852643,99.39,71,0,7,0,7956,0.08,52654,0.53
baum_apalm56_SRR7236010,r1,GCA_018327485.1,Symbiodinium microadriaticum,9913331,9776241,98.62,50,0,3,0,46961,0.47,90076,0.91
baum_apalm56_SRR7236010,r1,GCA_905221605.1,Symbiodinium natans,9913331,9826114,99.12,57,0,1,0,12523,0.13,74636,0.75
baum_apalm56_SRR7236010,r1,GCA_905221615.1,Symbiodinium sp. CCMP2592,9913331,9699733,97.85,52,0,5,0,94438,0.95,119103,1.2
baum_apalm56_SRR7236010,r1,GCA_905221625.1,Symbiodinium sp. KB8,9913331,9772339,98.58,34,0,1,0,51627,0.52,89330,0.9
baum_apalm56_SRR7236010,r1,GCA_905221635.1,Symbiodinium sp. CCMP2456,9913331,9769393,98.55,46,0,6,0,50967,0.51,92919,0.94
baum_apalm56_SRR7236010,r1,GCA_905231905.1,Symbiodinium pilosum,9913331,9844812,99.31,33,0,1,0,15450,0.16,53035,0.53
baum_apalm56_SRR7236010,r1,GCA_905231915.1,Symbiodinium necroappetens,9913331,9772983,98.58,55,0,3,0,53353,0.54,86937,0.88
baum_apalm56_SRR7236010,r1,GCA_905231925.1,Symbiodinium microadriaticum,9913331,9771304,98.57,36,0,0,0,52543,0.53,89448,0.9
baum_apalm56_SRR7236010,r1,GCA_000507305.1,Breviolum minutum Mf 1.05b.01,9913331,9857781,99.44,66,0,2,0,6599,0.07,48883,0.49
baum_apalm56_SRR7236010,r1,All_Fish,NA,9913331,9815516,99.01,6325,0.06,4643,0.05,9487,0.1,77360,0.78
baum_apalm56_SRR7236010,r2,Human,NA,9913331,9852232,99.39,1078,0.01,255,0,7725,0.08,52041,0.52
baum_apalm56_SRR7236010,r2,Ecoli,NA,9913331,9913296,100,0,0,0,0,5,0,30,0
baum_apalm56_SRR7236010,r2,PhiX,NA,9913331,9913331,100,0,0,0,0,0,0,0,0
baum_apalm56_SRR7236010,r2,Contamnts_Adaptrs,NA,9913331,9913330,100,0,0,0,0,0,0,1,0
baum_apalm56_SRR7236010,r2,Vectors,NA,9913331,9911301,99.98,1,0,0,0,158,0,1871,0.02
baum_apalm56_SRR7236010,r2,Bacteria_24k,NA,9913331,9872252,99.58,425,0,596,0.01,3689,0.04,36369,0.37
baum_apalm56_SRR7236010,r2,Protists_1k,NA,9913331,9444658,95.27,7615,0.08,8039,0.08,143968,1.45,309051,3.12
baum_apalm56_SRR7236010,r2,Viruses,NA,9913331,9876716,99.64,44,0,18,0,4442,0.04,32111,0.32
baum_apalm56_SRR7236010,r2,Fungi_RefSeq_release,NA,9913331,9843740,99.3,1439,0.01,370,0,9648,0.1,58134,0.59
baum_apalm56_SRR7236010,r2,Bird,NA,9913331,9864280,99.51,396,0,48,0,7579,0.08,41028,0.41
baum_apalm56_SRR7236010,r2,Plant,NA,9913331,9871026,99.58,247,0,28,0,4452,0.04,37578,0.38
baum_apalm56_SRR7236010,r2,Symbiodinium,NA,9913331,9478339,95.61,26,0,3,0,145365,1.47,289598,2.92
baum_apalm56_SRR7236010,r2,GCA_001939145.1,Symbiodinium microadriaticum,9913331,9775224,98.61,28,0,2,0,44639,0.45,93438,0.94
baum_apalm56_SRR7236010,r2,GCA_003297005.1,Symbiodinium sp. clade A Y106,9913331,9503182,95.86,58,0,4,0,234726,2.37,175361,1.77
baum_apalm56_SRR7236010,r2,GCA_003297045.1,Symbiodinium sp. clade C Y103,9913331,9854949,99.41,52,0,4,0,7453,0.08,50873,0.51
baum_apalm56_SRR7236010,r2,GCA_009767595.1,Symbiodinium kawagutii,9913331,9854628,99.41,50,0,4,0,7642,0.08,51007,0.51
baum_apalm56_SRR7236010,r2,GCA_018327485.1,Symbiodinium microadriaticum,9913331,9778448,98.64,57,0,4,0,46644,0.47,88178,0.89
baum_apalm56_SRR7236010,r2,GCA_905221605.1,Symbiodinium natans,9913331,9828433,99.15,56,0,3,0,12357,0.12,72482,0.73
baum_apalm56_SRR7236010,r2,GCA_905221615.1,Symbiodinium sp. CCMP2592,9913331,9702455,97.87,55,0,4,0,93895,0.95,116922,1.18
baum_apalm56_SRR7236010,r2,GCA_905221625.1,Symbiodinium sp. KB8,9913331,9774603,98.6,27,0,2,0,51295,0.52,87404,0.88
baum_apalm56_SRR7236010,r2,GCA_905221635.1,Symbiodinium sp. CCMP2456,9913331,9771623,98.57,42,0,5,0,50622,0.51,91039,0.92
baum_apalm56_SRR7236010,r2,GCA_905231905.1,Symbiodinium pilosum,9913331,9846537,99.32,27,0,2,0,15529,0.16,51236,0.52
baum_apalm56_SRR7236010,r2,GCA_905231915.1,Symbiodinium necroappetens,9913331,9774802,98.6,53,0,0,0,53315,0.54,85161,0.86
baum_apalm56_SRR7236010,r2,GCA_905231925.1,Symbiodinium microadriaticum,9913331,9773464,98.59,15,0,3,0,52240,0.53,87609,0.88
baum_apalm56_SRR7236010,r2,GCA_000507305.1,Breviolum minutum Mf 1.05b.01,9913331,9859586,99.45,77,0,5,0,6493,0.07,47170,0.48
baum_apalm56_SRR7236010,r2,All_Fish,NA,9913331,9818268,99.04,6285,0.06,4551,0.05,9219,0.09,75008,0.76
baum_apalm57_SRR7236012,r1,Human,NA,13093583,13010651,99.37,1510,0.01,346,0,10201,0.08,70875,0.54
baum_apalm57_SRR7236012,r1,Ecoli,NA,13093583,13093282,100,0,0,0,0,43,0,258,0
baum_apalm57_SRR7236012,r1,PhiX,NA,13093583,13093583,100,0,0,0,0,0,0,0,0
baum_apalm57_SRR7236012,r1,Contamnts_Adaptrs,NA,13093583,13093571,100,0,0,0,0,1,0,11,0
baum_apalm57_SRR7236012,r1,Vectors,NA,13093583,13090515,99.98,4,0,0,0,242,0,2822,0.02
baum_apalm57_SRR7236012,r1,Bacteria_24k,NA,13093583,13005909,99.34,10289,0.08,15989,0.12,5779,0.04,55617,0.42
baum_apalm57_SRR7236012,r1,Protists_1k,NA,13093583,12164001,92.9,11158,0.09,9911,0.08,308204,2.35,600309,4.58
baum_apalm57_SRR7236012,r1,Viruses,NA,13093583,13045637,99.64,107,0,51,0,6839,0.05,40949,0.31
baum_apalm57_SRR7236012,r1,Fungi_RefSeq_release,NA,13093583,12997746,99.28,1867,0.01,397,0,13712,0.1,79861,0.61
baum_apalm57_SRR7236012,r1,Bird,NA,13093583,13027376,99.5,525,0,49,0,9787,0.07,55846,0.43
baum_apalm57_SRR7236012,r1,Plant,NA,13093583,13038728,99.58,231,0,37,0,6186,0.05,48401,0.37
baum_apalm57_SRR7236012,r1,Symbiodinium,NA,13093583,12213702,93.28,33,0,2,0,308493,2.36,571353,4.36
baum_apalm57_SRR7236012,r1,GCA_001939145.1,Symbiodinium microadriaticum,13093583,12840964,98.07,37,0,8,0,96421,0.74,156153,1.19
baum_apalm57_SRR7236012,r1,GCA_003297005.1,Symbiodinium sp. clade A Y106,13093583,12252423,93.58,87,0,4,0,514719,3.93,326350,2.49
baum_apalm57_SRR7236012,r1,GCA_003297045.1,Symbiodinium sp. clade C Y103,13093583,13010693,99.37,61,0,6,0,10594,0.08,72229,0.55
baum_apalm57_SRR7236012,r1,GCA_009767595.1,Symbiodinium kawagutii,13093583,13010058,99.36,68,0,5,0,11674,0.09,71778,0.55
baum_apalm57_SRR7236012,r1,GCA_018327485.1,Symbiodinium microadriaticum,13093583,12846423,98.11,64,0,1,0,99777,0.76,147318,1.13
baum_apalm57_SRR7236012,r1,GCA_905221605.1,Symbiodinium natans,13093583,12956824,98.96,71,0,9,0,22409,0.17,114270,0.87
baum_apalm57_SRR7236012,r1,GCA_905221615.1,Symbiodinium sp. CCMP2592,13093583,12677791,96.83,60,0,9,0,211041,1.61,204682,1.56
baum_apalm57_SRR7236012,r1,GCA_905221625.1,Symbiodinium sp. KB8,13093583,12837440,98.05,37,0,2,0,109111,0.83,146993,1.12
baum_apalm57_SRR7236012,r1,GCA_905221635.1,Symbiodinium sp. CCMP2456,13093583,12831200,98,75,0,11,0,107542,0.82,154755,1.18
baum_apalm57_SRR7236012,r1,GCA_905231905.1,Symbiodinium pilosum,13093583,12984427,99.17,39,0,0,0,26054,0.2,83063,0.63
baum_apalm57_SRR7236012,r1,GCA_905231915.1,Symbiodinium necroappetens,13093583,12834696,98.03,60,0,2,0,112948,0.86,145877,1.11
baum_apalm57_SRR7236012,r1,GCA_905231925.1,Symbiodinium microadriaticum,13093583,12834239,98.01,36,0,0,0,111990,0.86,147318,1.13
baum_apalm57_SRR7236012,r1,GCA_000507305.1,Breviolum minutum Mf 1.05b.01,13093583,13017404,99.42,75,0,6,0,8986,0.07,67112,0.51
baum_apalm57_SRR7236012,r1,All_Fish,NA,13093583,12964677,99.01,7206,0.06,5183,0.04,13097,0.1,103420,0.79
baum_apalm57_SRR7236012,r2,Human,NA,13093583,13010306,99.37,1449,0.01,319,0,10240,0.08,71269,0.54
baum_apalm57_SRR7236012,r2,Ecoli,NA,13093583,13093271,100,0,0,0,0,35,0,277,0
baum_apalm57_SRR7236012,r2,PhiX,NA,13093583,13093583,100,0,0,0,0,0,0,0,0
baum_apalm57_SRR7236012,r2,Contamnts_Adaptrs,NA,13093583,13093581,100,0,0,0,0,0,0,2,0
baum_apalm57_SRR7236012,r2,Vectors,NA,13093583,13090594,99.98,2,0,0,0,253,0,2734,0.02
baum_apalm57_SRR7236012,r2,Bacteria_24k,NA,13093583,13005825,99.32,10146,0.08,15851,0.12,5994,0.05,55767,0.43
baum_apalm57_SRR7236012,r2,Protists_1k,NA,13093583,12163725,92.9,11105,0.08,9941,0.08,307221,2.35,601591,4.59
baum_apalm57_SRR7236012,r2,Viruses,NA,13093583,13045564,99.64,87,0,51,0,6869,0.05,41012,0.31
baum_apalm57_SRR7236012,r2,Fungi_RefSeq_release,NA,13093583,12996998,99.27,1833,0.01,417,0,13740,0.1,80595,0.62
baum_apalm57_SRR7236012,r2,Bird,NA,13093583,13027293,99.5,495,0,64,0,9820,0.07,55911,0.43
baum_apalm57_SRR7236012,r2,Plant,NA,13093583,13038749,99.58,251,0,36,0,6041,0.05,48506,0.37
baum_apalm57_SRR7236012,r2,Symbiodinium,NA,13093583,12213224,93.28,33,0,0,0,308068,2.35,572258,4.37
baum_apalm57_SRR7236012,r2,GCA_001939145.1,Symbiodinium microadriaticum,13093583,12839772,98.06,29,0,7,0,96507,0.74,157268,1.2
baum_apalm57_SRR7236012,r2,GCA_003297005.1,Symbiodinium sp. clade A Y106,13093583,12252068,93.57,93,0,11,0,513979,3.93,327432,2.5
baum_apalm57_SRR7236012,r2,GCA_003297045.1,Symbiodinium sp. clade C Y103,13093583,13010373,99.37,49,0,5,0,10553,0.08,72603,0.55
baum_apalm57_SRR7236012,r2,GCA_009767595.1,Symbiodinium kawagutii,13093583,13009257,99.36,74,0,6,0,11847,0.09,72399,0.55
baum_apalm57_SRR7236012,r2,GCA_018327485.1,Symbiodinium microadriaticum,13093583,12845194,98.11,73,0,3,0,99712,0.76,148601,1.13
baum_apalm57_SRR7236012,r2,GCA_905221605.1,Symbiodinium natans,13093583,12955934,98.95,75,0,3,0,22655,0.17,114916,0.88
baum_apalm57_SRR7236012,r2,GCA_905221615.1,Symbiodinium sp. CCMP2592,13093583,12676729,96.82,46,0,8,0,211295,1.61,205505,1.57
baum_apalm57_SRR7236012,r2,GCA_905221625.1,Symbiodinium sp. KB8,13093583,12836168,98.04,36,0,1,0,109091,0.83,148287,1.13
baum_apalm57_SRR7236012,r2,GCA_905221635.1,Symbiodinium sp. CCMP2456,13093583,12830121,97.98,59,0,8,0,108192,0.83,155203,1.19
baum_apalm57_SRR7236012,r2,GCA_905231905.1,Symbiodinium pilosum,13093583,12983469,99.16,41,0,1,0,26186,0.2,83886,0.64
baum_apalm57_SRR7236012,r2,GCA_905231915.1,Symbiodinium necroappetens,13093583,12833463,98.01,52,0,0,0,112749,0.86,147319,1.13
baum_apalm57_SRR7236012,r2,GCA_905231925.1,Symbiodinium microadriaticum,13093583,12832977,98.01,36,0,2,0,112104,0.86,148464,1.13
baum_apalm57_SRR7236012,r2,GCA_000507305.1,Breviolum minutum Mf 1.05b.01,13093583,13016710,99.41,88,0,5,0,9222,0.07,67558,0.52
baum_apalm57_SRR7236012,r2,All_Fish,NA,13093583,12964026,99.02,7135,0.05,5326,0.04,13007,0.1,104089,0.79
baum_apalm58_SRR7236011,r1,Human,NA,11733526,11649998,99.3,1675,0.01,417,0,9799,0.08,71637,0.61
baum_apalm58_SRR7236011,r1,Ecoli,NA,11733526,11733513,100,0,0,0,0,6,0,7,0
baum_apalm58_SRR7236011,r1,PhiX,NA,11733526,11733526,100,0,0,0,0,0,0,0,0
baum_apalm58_SRR7236011,r1,Contamnts_Adaptrs,NA,11733526,11733515,100,0,0,0,0,2,0,9,0
baum_apalm58_SRR7236011,r1,Vectors,NA,11733526,11729409,99.97,9,0,2,0,282,0,3824,0.03
baum_apalm58_SRR7236011,r1,Bacteria_24k,NA,11733526,11677856,99.53,488,0,858,0.01,5120,0.04,49204,0.42
baum_apalm58_SRR7236011,r1,Protists_1k,NA,11733526,10907223,92.95,9089,0.08,9996,0.09,268690,2.29,538528,4.59
baum_apalm58_SRR7236011,r1,Viruses,NA,11733526,11684110,99.58,53,0,28,0,7305,0.06,42030,0.36
baum_apalm58_SRR7236011,r1,Fungi_RefSeq_release,NA,11733526,11637153,99.17,1854,0.02,493,0,13611,0.12,80415,0.69
baum_apalm58_SRR7236011,r1,Bird,NA,11733526,11667449,99.44,561,0,50,0,9524,0.08,55942,0.48
baum_apalm58_SRR7236011,r1,Plant,NA,11733526,11676221,99.51,240,0,33,0,5887,0.05,51145,0.44
baum_apalm58_SRR7236011,r1,Symbiodinium,NA,11733526,10950309,93.33,32,0,1,0,272282,2.32,510902,4.35
baum_apalm58_SRR7236011,r1,GCA_001939145.1,Symbiodinium microadriaticum,11733526,11504194,98.05,39,0,9,0,82495,0.7,146789,1.25
baum_apalm58_SRR7236011,r1,GCA_003297005.1,Symbiodinium sp. clade A Y106,11733526,10986234,93.63,99,0,5,0,444880,3.79,302308,2.58
baum_apalm58_SRR7236011,r1,GCA_003297045.1,Symbiodinium sp. clade C Y103,11733526,11653561,99.32,47,0,6,0,10123,0.09,69789,0.59
baum_apalm58_SRR7236011,r1,GCA_009767595.1,Symbiodinium kawagutii,11733526,11652380,99.31,63,0,5,0,11269,0.1,69809,0.59
baum_apalm58_SRR7236011,r1,GCA_018327485.1,Symbiodinium microadriaticum,11733526,11509683,98.09,74,0,2,0,85464,0.73,138303,1.18
baum_apalm58_SRR7236011,r1,GCA_905221605.1,Symbiodinium natans,11733526,11603757,98.89,76,0,7,0,20633,0.18,109053,0.93
baum_apalm58_SRR7236011,r1,GCA_905221615.1,Symbiodinium sp. CCMP2592,11733526,11365987,96.87,52,0,10,0,178010,1.52,189467,1.61
baum_apalm58_SRR7236011,r1,GCA_905221625.1,Symbiodinium sp. KB8,11733526,11501589,98.02,33,0,2,0,93363,0.8,138539,1.18
baum_apalm58_SRR7236011,r1,GCA_905221635.1,Symbiodinium sp. CCMP2456,11733526,11496063,97.98,64,0,8,0,93232,0.79,144159,1.23
baum_apalm58_SRR7236011,r1,GCA_905231905.1,Symbiodinium pilosum,11733526,11629292,99.12,43,0,3,0,23857,0.2,80331,0.68
baum_apalm58_SRR7236011,r1,GCA_905231915.1,Symbiodinium necroappetens,11733526,11500131,98.01,45,0,3,0,96830,0.83,136517,1.16
baum_apalm58_SRR7236011,r1,GCA_905231925.1,Symbiodinium microadriaticum,11733526,11498384,98,32,0,1,0,97301,0.83,137808,1.17
baum_apalm58_SRR7236011,r1,GCA_000507305.1,Breviolum minutum Mf 1.05b.01,11733526,11658932,99.36,71,0,1,0,8817,0.08,65705,0.56
baum_apalm58_SRR7236011,r1,All_Fish,NA,11733526,11607108,98.93,7137,0.06,4943,0.04,12914,0.11,101424,0.86
baum_apalm58_SRR7236011,r2,Human,NA,11733526,11649833,99.29,1813,0.02,414,0,9864,0.08,71602,0.61
baum_apalm58_SRR7236011,r2,Ecoli,NA,11733526,11733503,100,0,0,0,0,10,0,13,0
baum_apalm58_SRR7236011,r2,PhiX,NA,11733526,11733526,100,0,0,0,0,0,0,0,0
baum_apalm58_SRR7236011,r2,Contamnts_Adaptrs,NA,11733526,11733511,100,0,0,0,0,1,0,14,0
baum_apalm58_SRR7236011,r2,Vectors,NA,11733526,11729242,99.97,7,0,0,0,261,0,4016,0.03
baum_apalm58_SRR7236011,r2,Bacteria_24k,NA,11733526,11677934,99.53,490,0,873,0.01,5222,0.04,49007,0.42
baum_apalm58_SRR7236011,r2,Protists_1k,NA,11733526,10907184,92.95,9226,0.08,10226,0.09,268677,2.29,538213,4.59
baum_apalm58_SRR7236011,r2,Viruses,NA,11733526,11684033,99.58,69,0,31,0,7227,0.06,42166,0.36
baum_apalm58_SRR7236011,r2,Fungi_RefSeq_release,NA,11733526,11637586,99.19,1900,0.02,432,0,13388,0.11,80220,0.68
baum_apalm58_SRR7236011,r2,Bird,NA,11733526,11667381,99.44,489,0,45,0,9534,0.08,56077,0.48
baum_apalm58_SRR7236011,r2,Plant,NA,11733526,11676178,99.51,235,0,36,0,5806,0.05,51271,0.44
baum_apalm58_SRR7236011,r2,Symbiodinium,NA,11733526,10950513,93.33,33,0,3,0,272269,2.32,510708,4.35
baum_apalm58_SRR7236011,r2,GCA_001939145.1,Symbiodinium microadriaticum,11733526,11503836,98.05,38,0,14,0,82423,0.7,147215,1.25
baum_apalm58_SRR7236011,r2,GCA_003297005.1,Symbiodinium sp. clade A Y106,11733526,10986560,93.64,89,0,10,0,444839,3.79,302028,2.57
baum_apalm58_SRR7236011,r2,GCA_003297045.1,Symbiodinium sp. clade C Y103,11733526,11653684,99.32,46,0,6,0,9981,0.09,69809,0.59
baum_apalm58_SRR7236011,r2,GCA_009767595.1,Symbiodinium kawagutii,11733526,11652476,99.31,61,0,7,0,11146,0.09,69836,0.6
baum_apalm58_SRR7236011,r2,GCA_018327485.1,Symbiodinium microadriaticum,11733526,11509404,98.09,90,0,1,0,85384,0.73,138647,1.18
baum_apalm58_SRR7236011,r2,GCA_905221605.1,Symbiodinium natans,11733526,11603793,98.89,60,0,6,0,20767,0.18,108900,0.93
baum_apalm58_SRR7236011,r2,GCA_905221615.1,Symbiodinium sp. CCMP2592,11733526,11365733,96.86,60,0,3,0,177889,1.52,189841,1.62
baum_apalm58_SRR7236011,r2,GCA_905221625.1,Symbiodinium sp. KB8,11733526,11501382,98.02,60,0,3,0,93405,0.8,138676,1.18
baum_apalm58_SRR7236011,r2,GCA_905221635.1,Symbiodinium sp. CCMP2456,11733526,11495968,97.97,66,0,5,0,93453,0.8,144034,1.23
baum_apalm58_SRR7236011,r2,GCA_905231905.1,Symbiodinium pilosum,11733526,11629723,99.11,46,0,5,0,24078,0.21,79674,0.68
baum_apalm58_SRR7236011,r2,GCA_905231915.1,Symbiodinium necroappetens,11733526,11500310,98.01,50,0,3,0,96814,0.83,136349,1.16
baum_apalm58_SRR7236011,r2,GCA_905231925.1,Symbiodinium microadriaticum,11733526,11498075,97.99,32,0,2,0,97336,0.83,138081,1.18
baum_apalm58_SRR7236011,r2,GCA_000507305.1,Breviolum minutum Mf 1.05b.01,11733526,11659197,99.37,81,0,2,0,8706,0.07,65540,0.56
baum_apalm58_SRR7236011,r2,All_Fish,NA,11733526,11607031,98.93,7141,0.06,5090,0.04,12905,0.11,101359,0.86
baum_apalm63_SRR7236015,r1,Human,NA,12141323,12064070,99.37,1394,0.01,342,0,8922,0.07,66595,0.55
baum_apalm63_SRR7236015,r1,Ecoli,NA,12141323,12141321,100,0,0,0,0,0,0,2,0
baum_apalm63_SRR7236015,r1,PhiX,NA,12141323,12141321,100,0,0,0,0,2,0,0,0
baum_apalm63_SRR7236015,r1,Contamnts_Adaptrs,NA,12141323,12141317,100,0,0,0,0,2,0,4,0
baum_apalm63_SRR7236015,r1,Vectors,NA,12141323,12137518,99.97,1,0,1,0,308,0,3495,0.03
baum_apalm63_SRR7236015,r1,Bacteria_24k,NA,12141323,12089928,99.58,465,0,357,0,4283,0.04,46290,0.38
baum_apalm63_SRR7236015,r1,Protists_1k,NA,12141323,11798859,97.18,10095,0.08,11093,0.09,86103,0.71,235173,1.94
baum_apalm63_SRR7236015,r1,Viruses,NA,12141323,12094259,99.61,66,0,24,0,5774,0.05,41200,0.34
baum_apalm63_SRR7236015,r1,Fungi_RefSeq_release,NA,12141323,12054130,99.28,2115,0.02,558,0,12058,0.1,72462,0.6
baum_apalm63_SRR7236015,r1,Bird,NA,12141323,12078616,99.49,524,0,53,0,8576,0.07,53554,0.44
baum_apalm63_SRR7236015,r1,Plant,NA,12141323,12086724,99.55,274,0,30,0,4884,0.04,49411,0.41
baum_apalm63_SRR7236015,r1,Symbiodinium,NA,12141323,11845154,97.56,34,0,1,0,88876,0.73,207258,1.71
baum_apalm63_SRR7236015,r1,GCA_001939145.1,Symbiodinium microadriaticum,12141323,12027494,99.07,51,0,14,0,29510,0.24,84254,0.69
baum_apalm63_SRR7236015,r1,GCA_003297005.1,Symbiodinium sp. clade A Y106,12141323,11873751,97.8,51,0,6,0,137123,1.13,130392,1.07
baum_apalm63_SRR7236015,r1,GCA_003297045.1,Symbiodinium sp. clade C Y103,12141323,12074376,99.45,65,0,5,0,8275,0.07,58602,0.48
baum_apalm63_SRR7236015,r1,GCA_009767595.1,Symbiodinium kawagutii,12141323,12073959,99.45,75,0,7,0,8619,0.07,58663,0.48
baum_apalm63_SRR7236015,r1,GCA_018327485.1,Symbiodinium microadriaticum,12141323,12030884,99.1,66,0,5,0,30959,0.25,79409,0.65
baum_apalm63_SRR7236015,r1,GCA_905221605.1,Symbiodinium natans,12141323,12058263,99.31,63,0,6,0,10348,0.09,72643,0.6
baum_apalm63_SRR7236015,r1,GCA_905221615.1,Symbiodinium sp. CCMP2592,12141323,11986208,98.72,60,0,10,0,56459,0.47,98586,0.81
baum_apalm63_SRR7236015,r1,GCA_905221625.1,Symbiodinium sp. KB8,12141323,12026584,99.05,47,0,2,0,34715,0.29,79975,0.66
baum_apalm63_SRR7236015,r1,GCA_905221635.1,Symbiodinium sp. CCMP2456,12141323,12026032,99.05,62,0,9,0,34914,0.29,80306,0.66
baum_apalm63_SRR7236015,r1,GCA_905231905.1,Symbiodinium pilosum,12141323,12077890,99.48,38,0,1,0,14456,0.12,48938,0.4
baum_apalm63_SRR7236015,r1,GCA_905231915.1,Symbiodinium necroappetens,12141323,12030465,99.08,59,0,3,0,35890,0.3,74906,0.62
baum_apalm63_SRR7236015,r1,GCA_905231925.1,Symbiodinium microadriaticum,12141323,12024791,99.04,33,0,5,0,37332,0.31,79162,0.65
baum_apalm63_SRR7236015,r1,GCA_000507305.1,Breviolum minutum Mf 1.05b.01,12141323,12078850,99.48,106,0,5,0,7065,0.06,55297,0.46
baum_apalm63_SRR7236015,r1,All_Fish,NA,12141323,12024375,99.02,8038,0.07,5628,0.05,11589,0.1,91693,0.76
baum_apalm63_SRR7236015,r2,Human,NA,12141323,12063158,99.36,1420,0.01,344,0,9154,0.08,67247,0.55
baum_apalm63_SRR7236015,r2,Ecoli,NA,12141323,12141320,100,0,0,0,0,0,0,3,0
baum_apalm63_SRR7236015,r2,PhiX,NA,12141323,12141321,100,0,0,0,0,2,0,0,0
baum_apalm63_SRR7236015,r2,Contamnts_Adaptrs,NA,12141323,12141322,100,0,0,0,0,0,0,1,0
baum_apalm63_SRR7236015,r2,Vectors,NA,12141323,12137421,99.97,5,0,2,0,262,0,3633,0.03
baum_apalm63_SRR7236015,r2,Bacteria_24k,NA,12141323,12089744,99.59,453,0,359,0,4229,0.03,46538,0.38
baum_apalm63_SRR7236015,r2,Protists_1k,NA,12141323,11798680,97.18,10097,0.08,10976,0.09,85799,0.71,235771,1.94
baum_apalm63_SRR7236015,r2,Viruses,NA,12141323,12094106,99.61,53,0,39,0,5707,0.05,41418,0.34
baum_apalm63_SRR7236015,r2,Fungi_RefSeq_release,NA,12141323,12053803,99.28,2106,0.02,596,0,11746,0.1,73072,0.6
baum_apalm63_SRR7236015,r2,Bird,NA,12141323,12078181,99.49,533,0,58,0,8799,0.07,53752,0.44
baum_apalm63_SRR7236015,r2,Plant,NA,12141323,12086179,99.55,249,0,25,0,5043,0.04,49827,0.41
baum_apalm63_SRR7236015,r2,Symbiodinium,NA,12141323,11844631,97.56,37,0,1,0,88676,0.73,207978,1.71
baum_apalm63_SRR7236015,r2,GCA_001939145.1,Symbiodinium microadriaticum,12141323,12026792,99.06,43,0,13,0,29430,0.24,85045,0.7
baum_apalm63_SRR7236015,r2,GCA_003297005.1,Symbiodinium sp. clade A Y106,12141323,11873272,97.79,51,0,3,0,137002,1.13,130995,1.08
baum_apalm63_SRR7236015,r2,GCA_003297045.1,Symbiodinium sp. clade C Y103,12141323,12073822,99.44,61,0,5,0,8358,0.07,59077,0.49
baum_apalm63_SRR7236015,r2,GCA_009767595.1,Symbiodinium kawagutii,12141323,12073256,99.44,83,0,4,0,8903,0.07,59077,0.49
baum_apalm63_SRR7236015,r2,GCA_018327485.1,Symbiodinium microadriaticum,12141323,12030273,99.09,66,0,4,0,30868,0.25,80112,0.66
baum_apalm63_SRR7236015,r2,GCA_905221605.1,Symbiodinium natans,12141323,12057486,99.31,69,0,5,0,10385,0.09,73378,0.6
baum_apalm63_SRR7236015,r2,GCA_905221615.1,Symbiodinium sp. CCMP2592,12141323,11985252,98.71,52,0,11,0,56685,0.47,99323,0.82
baum_apalm63_SRR7236015,r2,GCA_905221625.1,Symbiodinium sp. KB8,12141323,12025999,99.05,50,0,3,0,34714,0.29,80557,0.66
baum_apalm63_SRR7236015,r2,GCA_905221635.1,Symbiodinium sp. CCMP2456,12141323,12025168,99.04,54,0,9,0,35121,0.29,80971,0.67
